Product ID,Category,Sub-Category,Sales,Profit,Quantity,Discount,Cluster
FUR-TA-10000617,Furniture,Tables,4334.8275,430.0695,22,0.17500000000000002,2
FUR-TA-10000688,Furniture,Tables,3354.89,100.211,18,0.18333333333333335,2
FUR-TA-10000849,Furniture,Tables,1007.262,-586.8396,13,0.475,0
FUR-TA-10001039,Furniture,Tables,2764.257,-226.12740000000002,47,0.22272727272727275,0
FUR-TA-10001086,Furniture,Tables,2979.004,54.71640000000002,26,0.26,0
FUR-TA-10001095,Furniture,Tables,8209.059,-189.9761,61,0.2576923076923077,1
FUR-TA-10001307,Furniture,Tables,3739.115,608.043,14,0.27999999999999997,0
FUR-TA-10001520,Furniture,Tables,2298.114,-12.132900000000003,39,0.17777777777777778,2
FUR-TA-10001539,Furniture,Tables,4952.673,-450.243,30,0.32222222222222224,0
FUR-TA-10001676,Furniture,Tables,653.121,-148.3962,22,0.3111111111111111,0
FUR-TA-10001691,Furniture,Tables,136.464,15.3522,2,0.2,2
FUR-TA-10001705,Furniture,Tables,3401.6000000000004,210.47400000000002,19,0.2375,0
FUR-TA-10001768,Furniture,Tables,3963.901,-598.5228,22,0.2833333333333334,0
FUR-TA-10001771,Furniture,Tables,3603.288,311.82300000000004,19,0.2,2
FUR-TA-10001857,Furniture,Tables,828.0965,-216.2545,11,0.2625,0
FUR-TA-10001866,Furniture,Tables,519.941,-39.4438,4,0.25,2
FUR-TA-10001889,Furniture,Tables,9544.725,-1934.3976,33,0.35000000000000003,0
FUR-TA-10001932,Furniture,Tables,5098.176,-404.00640000000004,22,0.31666666666666665,0
FUR-TA-10001950,Furniture,Tables,6518.754,-1201.0581,19,0.2,0
FUR-TA-10002041,Furniture,Tables,2671.421,-519.941,20,0.26666666666666666,0
FUR-TA-10002228,Furniture,Tables,2033.496,-456.7032,9,0.3333333333333333,0
FUR-TA-10002356,Furniture,Tables,2542.467,-445.587,15,0.31666666666666665,0
FUR-TA-10002530,Furniture,Tables,3457.442,-392.54799999999994,30,0.19999999999999998,0
FUR-TA-10002533,Furniture,Tables,2241.8675,-795.9725,26,0.37,0
FUR-TA-10002607,Furniture,Tables,2140.878,-479.2164,44,0.325,0
FUR-TA-10002622,Furniture,Tables,1436.232,-143.6232,12,0.3,0
FUR-TA-10002645,Furniture,Tables,3481.515,-295.815,20,0.325,0
FUR-TA-10002774,Furniture,Tables,2096.168,-206.5342,18,0.2333333333333333,0
FUR-TA-10002855,Furniture,Tables,2297.538,100.97460000000001,19,0.22000000000000003,2
FUR-TA-10002903,Furniture,Tables,4544.925,-192.18540000000002,24,0.26,0
FUR-TA-10002958,Furniture,Tables,6942.068,-856.0144,36,0.275,0
FUR-TA-10003008,Furniture,Tables,2847.7799999999997,-328.59,20,0.2875,0
FUR-TA-10003238,Furniture,Tables,4297.644,-611.5877999999999,11,0.3333333333333333,0
FUR-TA-10003392,Furniture,Tables,3540.348,354.0348,14,0.15000000000000002,2
FUR-TA-10003469,Furniture,Tables,1040.625,-357.97499999999997,12,0.38,0
FUR-TA-10003473,Furniture,Tables,12995.2915,-327.2331,46,0.24583333333333335,1
FUR-TA-10003569,Furniture,Tables,6776.562000000001,461.127,21,0.18333333333333335,1
FUR-TA-10003715,Furniture,Tables,3140.55,-401.9904,18,0.2,2
FUR-TA-10003748,Furniture,Tables,4332.252,448.164,40,0.1625,1
FUR-TA-10003837,Furniture,Tables,51.782,-17.514499999999998,5,0.30000000000000004,0
FUR-TA-10003954,Furniture,Tables,7404.5,-681.2139999999999,30,0.16,1
FUR-TA-10004086,Furniture,Tables,1788.384,-22.354800000000004,27,0.2571428571428572,0
FUR-TA-10004147,Furniture,Tables,1231.56,96.2856,13,0.2,2
FUR-TA-10004152,Furniture,Tables,1088.64,-104.832,16,0.32,0
FUR-TA-10004154,Furniture,Tables,4446.175,-1147.4,25,0.3,0
FUR-TA-10004175,Furniture,Tables,1296.028,-177.3512,6,0.3333333333333333,0
FUR-TA-10004256,Furniture,Tables,5634.9,-964.194,17,0.225,0
FUR-TA-10004289,Furniture,Tables,1706.25,-1148.4375,15,0.48333333333333334,0
FUR-TA-10004442,Furniture,Tables,917.9200000000001,-415.9325,5,0.3666666666666667,0
FUR-TA-10004534,Furniture,Tables,3253.2200000000003,-164.72000000000003,20,0.18,2
FUR-TA-10004575,Furniture,Tables,5965.09,-238.60360000000003,26,0.21428571428571427,0
FUR-TA-10004607,Furniture,Tables,2040.054,-115.30739999999999,18,0.2714285714285714,0
FUR-TA-10004619,Furniture,Tables,3775.647,541.654,29,0.2,2
FUR-TA-10004767,Furniture,Tables,638.8199999999999,34.0704,12,0.2,2
FUR-TA-10004915,Furniture,Tables,5801.816,-66.82720000000002,23,0.18,2
OFF-AP-10000026,Office Supplies,Appliances,1243.788,74.99310000000001,27,0.19999999999999998,2
OFF-AP-10000027,Office Supplies,Appliances,168.392,35.308,14,0.2,2
OFF-AP-10000055,Office Supplies,Appliances,266.336,-120.17599999999999,17,0.4,0
OFF-AP-10000124,Office Supplies,Appliances,38.272,-3.6608,7,0.4,0
OFF-AP-10000159,Office Supplies,Appliances,558.74,101.003,15,0.13333333333333333,2
OFF-AP-10000179,Office Supplies,Appliances,1320.166,417.0244,12,0.10000000000000002,2
OFF-AP-10000240,Office Supplies,Appliances,770.112,162.57920000000001,16,0.16,2
OFF-AP-10000252,Office Supplies,Appliances,128.7,37.44,12,0.1,2
OFF-AP-10000275,Office Supplies,Appliances,5906.52,1653.8256000000001,18,0.0,1
OFF-AP-10000326,Office Supplies,Appliances,157.92,17.766,5,0.2,2
OFF-AP-10000358,Office Supplies,Appliances,436.12800000000004,58.2802,41,0.13333333333333333,2
OFF-AP-10000390,Office Supplies,Appliances,170.744,-325.6332,11,0.6,0
OFF-AP-10000576,Office Supplies,Appliances,2010.852,376.48740000000004,29,0.05714285714285715,2
OFF-AP-10000595,Office Supplies,Appliances,43.7,11.362,10,0.0,2
OFF-AP-10000692,Office Supplies,Appliances,344.59000000000003,67.2964,19,0.10000000000000002,2
OFF-AP-10000696,Office Supplies,Appliances,357.616,67.774,30,0.225,2
OFF-AP-10000804,Office Supplies,Appliances,61.824,1.3439999999999994,18,0.30000000000000004,0
OFF-AP-10000828,Office Supplies,Appliances,3511.012,383.6776,24,0.14285714285714285,2
OFF-AP-10000891,Office Supplies,Appliances,2491.28,563.816,21,0.2,2
OFF-AP-10000938,Office Supplies,Appliances,2221.56,476.6256,24,0.1,2
OFF-AP-10001005,Office Supplies,Appliances,1761.76,549.7635,23,0.05000000000000001,2
OFF-AP-10001058,Office Supplies,Appliances,4476.96,956.9502,17,0.1,2
OFF-AP-10001124,Office Supplies,Appliances,647.84,168.4384,8,0.0,2
OFF-AP-10001154,Office Supplies,Appliances,515.79,201.1581,11,0.0,2
OFF-AP-10001205,Office Supplies,Appliances,1776.048,207.024,40,0.14,2
OFF-AP-10001242,Office Supplies,Appliances,1207.2,80.47999999999998,20,0.225,2
OFF-AP-10001271,Office Supplies,Appliances,948.228,241.1354,19,0.03333333333333333,2
OFF-AP-10001293,Office Supplies,Appliances,1073.676,188.508,30,0.14285714285714285,2
OFF-AP-10001303,Office Supplies,Appliances,147.26,48.754999999999995,9,0.2,2
OFF-AP-10001366,Office Supplies,Appliances,186.66,50.398199999999996,17,0.0,2
OFF-AP-10001391,Office Supplies,Appliances,812.1600000000001,235.52639999999997,9,0.0,2
OFF-AP-10001394,Office Supplies,Appliances,1946.7,374.22,13,0.22000000000000003,2
OFF-AP-10001469,Office Supplies,Appliances,759.1220000000001,166.84,20,0.08,2
OFF-AP-10001492,Office Supplies,Appliances,343.076,81.5452,41,0.022222222222222223,2
OFF-AP-10001563,Office Supplies,Appliances,952.168,55.38120000000001,26,0.27142857142857146,0
OFF-AP-10001564,Office Supplies,Appliances,1023.3520000000001,-9.303200000000004,6,0.26666666666666666,2
OFF-AP-10001626,Office Supplies,Appliances,50.57,1.6338000000000008,17,0.2285714285714286,2
OFF-AP-10001634,Office Supplies,Appliances,18.096,-2.5056000000000003,8,0.5,0
OFF-AP-10001947,Office Supplies,Appliances,289.456,-113.76719999999999,31,0.4000000000000001,0
OFF-AP-10001962,Office Supplies,Appliances,229.88600000000002,53.696,28,0.03333333333333333,2
OFF-AP-10002082,Office Supplies,Appliances,239.58,41.382,14,0.23333333333333336,2
OFF-AP-10002118,Office Supplies,Appliances,2706.08,578.6848,14,0.06666666666666667,2
OFF-AP-10002191,Office Supplies,Appliances,737.754,89.97,15,0.22000000000000003,2
OFF-AP-10002203,Office Supplies,Appliances,1.624,-4.466,2,0.8,0
OFF-AP-10002222,Office Supplies,Appliances,107.508,25.229699999999998,13,0.05,2
OFF-AP-10002287,Office Supplies,Appliances,83.904,12.7604,22,0.12000000000000002,2
OFF-AP-10002311,Office Supplies,Appliances,1383.0810000000001,381.2074,26,0.21000000000000002,2
OFF-AP-10002350,Office Supplies,Appliances,516.216,122.8368,29,0.07500000000000001,2
OFF-AP-10002403,Office Supplies,Appliances,448.902,-7.041599999999996,14,0.30000000000000004,0
OFF-AP-10002439,Office Supplies,Appliances,823.2520000000001,-17.03280000000001,16,0.3333333333333333,0
OFF-AP-10002457,Office Supplies,Appliances,1674.4,146.51000000000002,20,0.21666666666666667,2
OFF-AP-10002472,Office Supplies,Appliances,259.8,90.93,10,0.0,2
OFF-AP-10002495,Office Supplies,Appliances,452.96500000000003,105.48499999999999,8,0.10000000000000002,2
OFF-AP-10002518,Office Supplies,Appliances,2883.276,229.59420000000003,21,0.2,2
OFF-AP-10002534,Office Supplies,Appliances,2946.2,-872.0751999999999,18,0.52,0
OFF-AP-10002578,Office Supplies,Appliances,929.48,169.2632,21,0.14285714285714285,2
OFF-AP-10002651,Office Supplies,Appliances,6832.908,460.35269999999986,31,0.16666666666666666,1
OFF-AP-10002670,Office Supplies,Appliances,277.92,83.376,4,0.0,2
OFF-AP-10002684,Office Supplies,Appliances,3039.5,401.21400000000006,31,0.2857142857142857,0
OFF-AP-10002734,Office Supplies,Appliances,675.12,290.3016,3,0.0,2
OFF-AP-10002765,Office Supplies,Appliances,386.75399999999996,100.662,15,0.03333333333333333,2
OFF-AP-10002867,Office Supplies,Appliances,664.832,-78.016,15,0.25,2
OFF-AP-10002892,Office Supplies,Appliances,464.196,110.304,22,0.05714285714285715,2
OFF-AP-10002906,Office Supplies,Appliances,9.768,0.4439999999999999,6,0.3,0
OFF-AP-10002945,Office Supplies,Appliances,11304.44,3247.02,40,0.05,1
OFF-AP-10002998,Office Supplies,Appliances,333.564,86.8566,17,0.1,2
OFF-AP-10003040,Office Supplies,Appliances,665.6759999999999,43.706,25,0.2,2
OFF-AP-10003057,Office Supplies,Appliances,3855.1800000000003,1503.5202,14,0.0,2
OFF-AP-10003099,Office Supplies,Appliances,197.72,55.3616,4,0.0,2
OFF-AP-10003217,Office Supplies,Appliances,1524.5320000000002,53.0272,12,0.3333333333333333,0
OFF-AP-10003266,Office Supplies,Appliances,151.062,47.9844,12,0.15000000000000002,2
OFF-AP-10003278,Office Supplies,Appliances,106.172,2.794,10,0.24000000000000005,2
OFF-AP-10003281,Office Supplies,Appliances,149.916,22.971,15,0.2,2
OFF-AP-10003287,Office Supplies,Appliances,937.848,130.4832,22,0.23333333333333336,2
OFF-AP-10003590,Office Supplies,Appliances,3051.3,697.44,9,0.06666666666666667,2
OFF-AP-10003622,Office Supplies,Appliances,87.75,20.8325,29,0.12000000000000002,2
OFF-AP-10003779,Office Supplies,Appliances,1473.108,311.22,8,0.07500000000000001,2
OFF-AP-10003842,Office Supplies,Appliances,693.952,143.74720000000002,24,0.05000000000000001,2
OFF-AP-10003849,Office Supplies,Appliances,5009.48,715.64,16,0.18333333333333335,2
OFF-AP-10003860,Office Supplies,Appliances,244.288,41.64,10,0.13333333333333333,2
OFF-AP-10003884,Office Supplies,Appliances,180.66,50.5848,3,0.0,2
OFF-AP-10003914,Office Supplies,Appliances,13.0,1.3,5,0.2,2
OFF-AP-10003971,Office Supplies,Appliances,262.449,28.749599999999997,29,0.16666666666666666,2
OFF-AP-10004036,Office Supplies,Appliances,199.72799999999998,17.52,16,0.25,2
OFF-AP-10004052,Office Supplies,Appliances,56.09,3.4759999999999995,18,0.2,2
OFF-AP-10004136,Office Supplies,Appliances,147.528,-36.882000000000005,6,0.4,0
OFF-AP-10004233,Office Supplies,Appliances,299.20799999999997,-177.22320000000002,9,0.45,0
OFF-AP-10004249,Office Supplies,Appliances,234.61200000000002,42.3738,22,0.2,2
OFF-AP-10004336,Office Supplies,Appliances,546.816,61.5168,12,0.2,2
OFF-AP-10004487,Office Supplies,Appliances,2488.392,380.5776,36,0.17142857142857146,2
OFF-AP-10004532,Office Supplies,Appliances,409.6,110.592,20,0.0,2
OFF-AP-10004540,Office Supplies,Appliances,1042.08,291.7824,13,0.0,2
OFF-AP-10004655,Office Supplies,Appliances,47.544000000000004,10.188,5,0.4,0
OFF-AP-10004708,Office Supplies,Appliances,867.768,57.09,30,0.2666666666666667,0
OFF-AP-10004785,Office Supplies,Appliances,203.94,87.6942,18,0.0,2
OFF-AP-10004859,Office Supplies,Appliances,432.432,60.424,35,0.1625,2
OFF-AP-10004868,Office Supplies,Appliances,91.68599999999999,-10.4118,18,0.25,2
OFF-AP-10004980,Office Supplies,Appliances,303.36,-20.476799999999997,14,0.25,2
OFF-AR-10000034,Office Supplies,Art,118.72,43.7144,29,0.06666666666666667,2
OFF-AR-10000122,Office Supplies,Art,118.296,17.856,24,0.08571428571428573,2
OFF-AR-10000127,Office Supplies,Art,65.6,14.3664,22,0.1,2
OFF-AR-10000203,Office Supplies,Art,68.48,13.781600000000001,18,0.1,2
OFF-AR-10000246,Office Supplies,Art,61.716,14.4004,23,0.04,2
OFF-AR-10000255,Office Supplies,Art,75.92,19.7392,13,0.0,2
OFF-AR-10000315,Office Supplies,Art,23.332,4.912000000000001,8,0.06666666666666667,2
OFF-AR-10000369,Office Supplies,Art,13.622,2.3074,11,0.06666666666666667,2
OFF-AR-10000380,Office Supplies,Art,1617.9479999999999,448.164,44,0.06000000000000001,2
OFF-AR-10000390,Office Supplies,Art,83.426,36.5918,21,0.05714285714285715,2
OFF-AR-10000411,Office Supplies,Art,86.076,19.128,6,0.1,2
OFF-AR-10000422,Office Supplies,Art,29.346,3.7668,16,0.15000000000000002,2
OFF-AR-10000462,Office Supplies,Art,22.4,9.632,14,0.0,2
OFF-AR-10000475,Office Supplies,Art,83.952,15.857600000000001,8,0.15000000000000002,2
OFF-AR-10000538,Office Supplies,Art,405.36,109.785,15,0.06666666666666667,2
OFF-AR-10000588,Office Supplies,Art,476.16,94.4384,26,0.06666666666666668,2
OFF-AR-10000614,Office Supplies,Art,67.83000000000001,17.6358,19,0.0,2
OFF-AR-10000634,Office Supplies,Art,81.32,9.4588,23,0.17142857142857146,2
OFF-AR-10000657,Office Supplies,Art,45.15,13.459,22,0.08,2
OFF-AR-10000658,Office Supplies,Art,263.34000000000003,72.072,23,0.028571428571428574,2
OFF-AR-10000716,Office Supplies,Art,94.86,26.784,20,0.1142857142857143,2
OFF-AR-10000799,Office Supplies,Art,37.696,7.478400000000001,7,0.1,2
OFF-AR-10000817,Office Supplies,Art,88.16,27.968,30,0.028571428571428574,2
OFF-AR-10000823,Office Supplies,Art,19.292,3.5672,12,0.06666666666666667,2
OFF-AR-10000896,Office Supplies,Art,24.272,4.8544,8,0.1,2
OFF-AR-10000914,Office Supplies,Art,102.608,16.324,10,0.1,2
OFF-AR-10000937,Office Supplies,Art,431.28999999999996,165.206,13,0.1,2
OFF-AR-10000940,Office Supplies,Art,65.268,13.7592,24,0.05714285714285715,2
OFF-AR-10001022,Office Supplies,Art,14.2,4.402,5,0.0,2
OFF-AR-10001026,Office Supplies,Art,30.799999999999997,13.552,14,0.0,2
OFF-AR-10001044,Office Supplies,Art,618.562,120.3337,27,0.08888888888888889,2
OFF-AR-10001118,Office Supplies,Art,16.176000000000002,6.739999999999999,5,0.1,2
OFF-AR-10001130,Office Supplies,Art,15.469999999999999,6.0996,8,0.1,2
OFF-AR-10001149,Office Supplies,Art,80.952,23.778,30,0.028571428571428574,2
OFF-AR-10001166,Office Supplies,Art,60.64,23.6496,8,0.0,2
OFF-AR-10001177,Office Supplies,Art,42.64,10.0368,14,0.06666666666666667,2
OFF-AR-10001216,Office Supplies,Art,26.688000000000002,6.116,10,0.06666666666666667,2
OFF-AR-10001221,Office Supplies,Art,75.348,20.0928,14,0.1,2
OFF-AR-10001227,Office Supplies,Art,23.52,6.3504000000000005,8,0.0,2
OFF-AR-10001231,Office Supplies,Art,29.4,8.232,14,0.0,2
OFF-AR-10001246,Office Supplies,Art,79.96799999999999,13.1712,32,0.1142857142857143,2
OFF-AR-10001315,Office Supplies,Art,38.72,7.48,25,0.1142857142857143,2
OFF-AR-10001374,Office Supplies,Art,123.12,30.5856,21,0.10000000000000002,2
OFF-AR-10001419,Office Supplies,Art,128.03,29.736,34,0.10000000000000002,2
OFF-AR-10001427,Office Supplies,Art,59.800000000000004,11.1228,11,0.05,2
OFF-AR-10001446,Office Supplies,Art,196.35000000000002,34.65,20,0.12000000000000002,2
OFF-AR-10001468,Office Supplies,Art,209.664,49.7952,7,0.20000000000000004,2
OFF-AR-10001473,Office Supplies,Art,28.208,4.264,10,0.13333333333333333,2
OFF-AR-10001545,Office Supplies,Art,36.608,7.8671999999999995,23,0.06666666666666667,2
OFF-AR-10001547,Office Supplies,Art,61.438,13.039,30,0.07500000000000001,2
OFF-AR-10001573,Office Supplies,Art,48.93,14.189699999999998,21,0.0,2
OFF-AR-10001615,Office Supplies,Art,460.288,93.248,25,0.05714285714285715,2
OFF-AR-10001662,Office Supplies,Art,75.62400000000001,15.618,30,0.05714285714285715,2
OFF-AR-10001683,Office Supplies,Art,171.39,55.357,19,0.13333333333333333,2
OFF-AR-10001725,Office Supplies,Art,297.99,70.477,13,0.03333333333333333,2
OFF-AR-10001761,Office Supplies,Art,123.80799999999999,34.1056,24,0.10000000000000002,2
OFF-AR-10001770,Office Supplies,Art,34.58,8.9908,13,0.0,2
OFF-AR-10001860,Office Supplies,Art,173.5,53.576800000000006,27,0.06666666666666667,2
OFF-AR-10001868,Office Supplies,Art,38.976,18.816,24,0.07500000000000001,2
OFF-AR-10001897,Office Supplies,Art,402.976,92.10879999999999,24,0.08,2
OFF-AR-10001915,Office Supplies,Art,287.97,109.4286,31,0.08571428571428573,2
OFF-AR-10001919,Office Supplies,Art,30.832,8.1404,17,0.05714285714285715,2
OFF-AR-10001940,Office Supplies,Art,45.919999999999995,17.875999999999998,15,0.05,2
OFF-AR-10001953,Office Supplies,Art,1073.112,206.26620000000003,27,0.1142857142857143,2
OFF-AR-10001954,Office Supplies,Art,75.306,14.6211,17,0.1,2
OFF-AR-10001955,Office Supplies,Art,511.872,123.00800000000001,28,0.1,2
OFF-AR-10001958,Office Supplies,Art,275.076,42.7896,19,0.14285714285714285,2
OFF-AR-10001972,Office Supplies,Art,21.168,3.7632000000000003,14,0.06666666666666667,2
OFF-AR-10001988,Office Supplies,Art,77.87,22.582299999999996,13,0.0,2
OFF-AR-10002053,Office Supplies,Art,81.652,19.4296,29,0.08571428571428573,2
OFF-AR-10002067,Office Supplies,Art,531.712,135.30880000000002,27,0.03333333333333333,2
OFF-AR-10002135,Office Supplies,Art,1166.44,310.89,25,0.04,2
OFF-AR-10002221,Office Supplies,Art,18.2,3.016,8,0.13333333333333333,2
OFF-AR-10002240,Office Supplies,Art,573.648,126.8064,16,0.05,2
OFF-AR-10002255,Office Supplies,Art,31.104,8.6112,11,0.04,2
OFF-AR-10002257,Office Supplies,Art,50.768,9.2852,18,0.16666666666666666,2
OFF-AR-10002280,Office Supplies,Art,54.348,22.3215,9,0.1,2
OFF-AR-10002335,Office Supplies,Art,44.891999999999996,8.6172,19,0.10000000000000002,2
OFF-AR-10002375,Office Supplies,Art,82.656,22.107200000000002,26,0.028571428571428574,2
OFF-AR-10002399,Office Supplies,Art,110.76,42.8982,27,0.05714285714285715,2
OFF-AR-10002445,Office Supplies,Art,209.56799999999998,77.88,30,0.028571428571428574,2
OFF-AR-10002467,Office Supplies,Art,37.548,9.267800000000001,13,0.06666666666666667,2
OFF-AR-10002578,Office Supplies,Art,34.56,10.0224,12,0.0,2
OFF-AR-10002656,Office Supplies,Art,149.632,48.630399999999995,24,0.08,2
OFF-AR-10002671,Office Supplies,Art,1113.024,111.3024,8,0.2,2
OFF-AR-10002704,Office Supplies,Art,14.98,4.494,1,0.0,2
OFF-AR-10002766,Office Supplies,Art,56.156,11.5092,22,0.05,2
OFF-AR-10002804,Office Supplies,Art,37.164,14.083200000000001,8,0.08,2
OFF-AR-10002818,Office Supplies,Art,197.82,59.346000000000004,9,0.0,2
OFF-AR-10002833,Office Supplies,Art,30.576,6.6612,18,0.06666666666666667,2
OFF-AR-10002952,Office Supplies,Art,293.7,63.012,24,0.05,2
OFF-AR-10002956,Office Supplies,Art,444.60200000000003,69.9918,23,0.10000000000000002,2
OFF-AR-10002987,Office Supplies,Art,436.48,155.54559999999998,24,0.08571428571428573,2
OFF-AR-10003045,Office Supplies,Art,90.55199999999999,38.808,32,0.05714285714285715,2
OFF-AR-10003056,Office Supplies,Art,96.72800000000001,26.8356,23,0.028571428571428574,2
OFF-AR-10003087,Office Supplies,Art,24.92,5.696,15,0.06666666666666667,2
OFF-AR-10003156,Office Supplies,Art,138.176,32.9184,14,0.04,2
OFF-AR-10003158,Office Supplies,Art,90.744,22.4472,26,0.12000000000000002,2
OFF-AR-10003179,Office Supplies,Art,229.572,58.6684,28,0.1142857142857143,2
OFF-AR-10003183,Office Supplies,Art,65.464,9.352,24,0.17500000000000002,2
OFF-AR-10003190,Office Supplies,Art,47.232,11.9808,17,0.03333333333333333,2
OFF-AR-10003217,Office Supplies,Art,46.944,8.2152,11,0.1,2
OFF-AR-10003251,Office Supplies,Art,43.924,15.568000000000001,17,0.08571428571428573,2
OFF-AR-10003338,Office Supplies,Art,139.872,28.272000000000002,20,0.05714285714285715,2
OFF-AR-10003373,Office Supplies,Art,873.636,149.9432,32,0.1142857142857143,2
OFF-AR-10003394,Office Supplies,Art,67.032,15.5232,24,0.04,2
OFF-AR-10003405,Office Supplies,Art,95.94,17.0235,19,0.15000000000000002,2
OFF-AR-10003469,Office Supplies,Art,42.944,18.233600000000003,27,0.07500000000000001,2
OFF-AR-10003477,Office Supplies,Art,8.04,2.7336,6,0.0,2
OFF-AR-10003478,Office Supplies,Art,219.78,68.376,31,0.10000000000000002,2
OFF-AR-10003481,Office Supplies,Art,65.6,9.7088,24,0.16666666666666666,2
OFF-AR-10003504,Office Supplies,Art,127.54400000000001,30.3024,32,0.08571428571428573,2
OFF-AR-10003514,Office Supplies,Art,171.14,53.8096,44,0.05,2
OFF-AR-10003560,Office Supplies,Art,100.928,20.671999999999997,20,0.16666666666666666,2
OFF-AR-10003582,Office Supplies,Art,523.59,118.22999999999999,20,0.07500000000000001,2
OFF-AR-10003602,Office Supplies,Art,80.592,34.164,15,0.08571428571428573,2
OFF-AR-10003631,Office Supplies,Art,123.904,26.619999999999997,30,0.1,2
OFF-AR-10003651,Office Supplies,Art,62.32,15.744,20,0.06666666666666667,2
OFF-AR-10003696,Office Supplies,Art,124.488,26.2808,4,0.06666666666666667,2
OFF-AR-10003723,Office Supplies,Art,20.279999999999998,7.5036000000000005,6,0.0,2
OFF-AR-10003727,Office Supplies,Art,254.85000000000002,49.780699999999996,17,0.1,2
OFF-AR-10003732,Office Supplies,Art,86.73599999999999,18.848399999999998,33,0.05454545454545456,2
OFF-AR-10003752,Office Supplies,Art,182.49,76.461,17,0.08,2
OFF-AR-10003759,Office Supplies,Art,59.696,24.660999999999998,35,0.08571428571428573,2
OFF-AR-10003770,Office Supplies,Art,25.92,7.5168,9,0.0,2
OFF-AR-10003772,Office Supplies,Art,43.75,13.125,5,0.0,2
OFF-AR-10003811,Office Supplies,Art,39.78,10.7406,18,0.0,2
OFF-AR-10003829,Office Supplies,Art,93.152,23.288,30,0.06666666666666668,2
OFF-AR-10003856,Office Supplies,Art,45.592,8.5624,18,0.06666666666666667,2
OFF-AR-10003876,Office Supplies,Art,26.08,9.6496,9,0.1,2
OFF-AR-10003896,Office Supplies,Art,17.94,6.4584,3,0.0,2
OFF-AR-10003903,Office Supplies,Art,565.3860000000001,140.9368,14,0.05,2
OFF-AR-10003958,Office Supplies,Art,10.496,1.1808,4,0.2,2
OFF-AR-10003986,Office Supplies,Art,7.7,3.157,2,0.0,2
OFF-AR-10004010,Office Supplies,Art,671.808,153.95600000000002,20,0.08,2
OFF-AR-10004022,Office Supplies,Art,705.208,111.538,22,0.10000000000000002,2
OFF-AR-10004027,Office Supplies,Art,17.64,5.7456000000000005,8,0.13333333333333333,2
OFF-AR-10004042,Office Supplies,Art,496.248,113.274,30,0.06666666666666667,2
OFF-AR-10004062,Office Supplies,Art,157.2,39.3,15,0.0,2
OFF-AR-10004078,Office Supplies,Art,234.768,34.456,49,0.16363636363636364,2
OFF-AR-10004165,Office Supplies,Art,25.992,10.6704,12,0.06666666666666667,2
OFF-AR-10004260,Office Supplies,Art,389.70000000000005,109.116,15,0.0,2
OFF-AR-10004269,Office Supplies,Art,94.99000000000001,23.6236,24,0.04,2
OFF-AR-10004272,Office Supplies,Art,8.4,2.1,5,0.0,2
OFF-AR-10004344,Office Supplies,Art,330.924,59.5903,31,0.10000000000000002,2
OFF-AR-10004441,Office Supplies,Art,86.112,30.8844,23,0.08571428571428573,2
OFF-AR-10004456,Office Supplies,Art,234.24,67.92960000000001,16,0.0,2
OFF-AR-10004511,Office Supplies,Art,47.080000000000005,14.5948,11,0.0,2
OFF-AR-10004582,Office Supplies,Art,24.272,8.938,17,0.08,2
OFF-AR-10004587,Office Supplies,Art,59.489999999999995,17.847,3,0.0,2
OFF-AR-10004602,Office Supplies,Art,533.3679999999999,119.548,25,0.05714285714285715,2
OFF-AR-10004648,Office Supplies,Art,342.55,92.4885,17,0.0,2
OFF-AR-10004685,Office Supplies,Art,88.896,26.854,20,0.05714285714285715,2
OFF-AR-10004691,Office Supplies,Art,171.04,44.4704,8,0.0,2
OFF-AR-10004707,Office Supplies,Art,9.92,3.472,4,0.0,2
OFF-AR-10004752,Office Supplies,Art,49.128,12.6024,19,0.05,2
OFF-AR-10004757,Office Supplies,Art,120.70400000000001,32.8,40,0.10909090909090911,2
OFF-AR-10004790,Office Supplies,Art,47.88,2.9925,5,0.2,2
OFF-AR-10004817,Office Supplies,Art,51.6,11.3004,11,0.06666666666666667,2
OFF-AR-10004930,Office Supplies,Art,37.52,10.586,6,0.06666666666666667,2
OFF-AR-10004956,Office Supplies,Art,47.988,8.37,10,0.13333333333333333,2
OFF-AR-10004974,Office Supplies,Art,9.84,2.8536,3,0.0,2
OFF-AR-10004999,Office Supplies,Art,145.912,33.787,25,0.03333333333333333,2
OFF-BI-10000014,Office Supplies,Binders,176.74200000000002,9.055299999999997,29,0.5,0
OFF-BI-10000042,Office Supplies,Binders,33.108000000000004,7.1556,9,0.3666666666666667,0
OFF-BI-10000050,Office Supplies,Binders,197.82999999999998,35.332,42,0.32999999999999996,0
OFF-BI-10000069,Office Supplies,Binders,433.789,125.7838,38,0.33749999999999997,0
OFF-BI-10000088,Office Supplies,Binders,241.56,39.967200000000005,36,0.3625,0
OFF-BI-10000136,Office Supplies,Binders,68.172,30.8568,12,0.06666666666666667,2
OFF-BI-10000138,Office Supplies,Binders,91.728,16.2864,31,0.3125,0
OFF-BI-10000145,Office Supplies,Binders,81.744,11.7312,44,0.37692307692307686,0
OFF-BI-10000174,Office Supplies,Binders,191.98,50.228,47,0.2888888888888889,0
OFF-BI-10000201,Office Supplies,Binders,25.83,-4.919999999999999,25,0.6166666666666667,0
